Date,Open,High,Low,Close,Volume ,Balance Of Power
11/17/2020 10:31:00 AM,20.66,20.66,20.66,20.66,0,
11/17/2020 10:32:00 AM,20.685,20.685,20.685,20.685,100,22
11/17/2020 10:33:00 AM,20.69,20.71,20.69,20.71,600,30
11/17/2020 10:34:00 AM,20.79,20.79,20.755,20.79,900,36
11/17/2020 10:35:00 AM,20.79,20.79,20.79,20.79,100,43
11/17/2020 10:36:00 AM,20.79,20.82,20.79,20.805,1800,49
11/17/2020 10:37:00 AM,20.805,20.805,20.805,20.805,100,55
11/17/2020 10:38:00 AM,20.805,20.81,20.79,20.81,400,58
11/17/2020 10:39:00 AM,20.81,20.81,20.81,20.81,0,66
11/17/2020 10:40:00 AM,20.81,20.81,20.79,20.79,400,56
11/17/2020 10:41:00 AM,20.81,20.81,20.81,20.81,100,57
11/17/2020 10:42:00 AM,20.81,20.81,20.81,20.81,0,62
11/17/2020 10:43:00 AM,20.81,20.81,20.81,20.81,200,65
11/17/2020 10:44:00 AM,20.81,20.88,20.78,20.855,4000,61
11/17/2020 10:45:00 AM,20.855,20.855,20.855,20.855,0,66
11/17/2020 10:46:00 AM,20.855,20.855,20.855,20.855,0,70
11/17/2020 10:47:00 AM,20.855,20.855,20.855,20.855,100,100
11/17/2020 10:48:00 AM,20.8486,20.8486,20.815,20.815,1700,59
11/17/2020 10:49:00 AM,20.82,20.82,20.82,20.82,100,45
11/17/2020 10:50:00 AM,20.82,20.82,20.82,20.82,300,29
11/17/2020 10:51:00 AM,20.82,20.82,20.82,20.82,100,32
11/17/2020 10:52:00 AM,20.82,20.82,20.82,20.82,200,11
11/17/2020 10:53:00 AM,20.82,20.845,20.82,20.845,1400,25
11/17/2020 10:54:00 AM,20.845,20.845,20.845,20.845,0,53
11/17/2020 10:55:00 AM,20.845,20.845,20.83,20.83,600,91
11/17/2020 10:56:00 AM,20.83,20.83,20.82,20.82,300,100
11/17/2020 10:57:00 AM,20.83,20.83,20.82,20.82,1100,100
11/17/2020 10:58:00 AM,20.82,20.82,20.82,20.82,0,100
11/17/2020 10:59:00 AM,20.825,20.825,20.77,20.77,800,100
11/17/2020 11:00:00 AM,20.77,20.77,20.77,20.77,300,-6
11/17/2020 11:01:00 AM,20.77,20.77,20.77,20.77,0,-2
11/17/2020 11:02:00 AM,20.7,20.7,20.7,20.7,100,3
11/17/2020 11:03:00 AM,20.745,20.745,20.745,20.745,100,-27
11/17/2020 11:04:00 AM,20.7,20.7,20.7,20.7,100,33
11/17/2020 11:05:00 AM,20.7,20.7,20.7,20.7,0,54
11/17/2020 11:06:00 AM,20.7,20.7,20.7,20.7,200,59
11/17/2020 11:07:00 AM,20.71,20.71,20.71,20.71,100,22
11/17/2020 11:08:00 AM,20.71,20.745,20.71,20.745,300,8
11/17/2020 11:09:00 AM,20.745,20.745,20.745,20.745,0,-46
11/17/2020 11:10:00 AM,20.73,20.73,20.72,20.72,400,-47
11/17/2020 11:11:00 AM,20.72,20.72,20.72,20.72,0,-40
11/17/2020 11:12:00 AM,20.72,20.72,20.72,20.72,100,-42
11/17/2020 11:13:00 AM,20.72,20.72,20.72,20.72,0,-43
11/17/2020 11:14:00 AM,20.72,20.78,20.72,20.78,300,-34
11/17/2020 11:15:00 AM,20.77,20.77,20.77,20.77,100,7
